Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
311085,Sweet Cake,1,Noida,"Shop 320, Nayabar, Sector 15, Noida",Sector 15,"Sector 15, Noida",773.127.883,285.826.872,Bakery,300,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,10
300914,The Cake Xpress,1,Noida,"CDR Complex, Sector 15, Noida",Sector 15,"Sector 15, Noida",773.144.579,285.812.215,"Bakery, Desserts",250,Indian Rupees(Rs.),No,Yes,No,No,1,3,Orange,Average,43
8115,The Chef,1,Noida,"5, Block 331 A, Gulmohar Market, Sector 15-A Market, Sector 15, Noida",Sector 15,"Sector 15, Noida",77.310.934,285.773.817,"North Indian, Mughlai, Chinese, Fast Food",500,Indian Rupees(Rs.),No,No,No,No,2,2.7,Orange,Average,8
18455665,The Flying Pan,1,Noida,"201, Sector 15, Noida",Sector 15,"Sector 15, Noida",773.137.449,2.858.180.043,"North Indian, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,12
18146390,Wrapster,1,Noida,"Near Astha Medicos, B Block Market, Sector 15, Noida",Sector 15,"Sector 15, Noida",773.100.508,285.821.145,Fast Food,200,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,48
18435298,Getafix Petit,1,Noida,"Sports & Cultural Club, Sector 15, Noida",Sector 15,"Sector 15, Noida",773.075.696,285.784.806,"Healthy Food, Juices",700,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,14
301415,Lawn Bistro,1,Noida,"12, Rajnigandha Market, Sector 15-A, Near Sector 15, Noida",Sector 15,"Sector 15, Noida",773.084.223,285.789.682,"North Indian, Chinese, Thai, Continental",1500,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.6,Yellow,Good,328
18407293,Cake N Gifts,1,Noida,"CDR Complex, Sector 15, Noida",Sector 15,"Sector 15, Noida",0,0,Bakery,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18432201,Cheese Pizza,1,Noida,"B Block Market, Sector 15, Noida",Sector 15,"Sector 15, Noida",773.101.406,285.822.126,Pizza,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
304493,Divya Hotal,1,Noida,"Naya Bans, Sector 15, Noida",Sector 15,"Sector 15, Noida",773.146.798,285.806.262,North Indian,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
18438456,Green Valley Chinese Food,1,Noida,"Alka Cinema, Near Sai Mandir, Sector 15, Noida",Sector 15,"Sector 15, Noida",77.312.979,2.858.206,Chinese,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18367439,Hooting Owl Cafe,1,Noida,"97, B Block Market, Sector 15, Noida",Sector 15,"Sector 15, Noida",773.101.406,28.582.123,"Fast Food, Beverages",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
18466616,Jaak Foods,1,Noida,"Below MK Residency, Nayabans, Opposite  Sai Mandir, Sector 15, Noida",Sector 15,"Sector 15, Noida",7.731.239.598,2.858.226.269,"North Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18382368,Kaka Restaurant,1,Noida,"S.R. Complex, Naya Bans, Sector 15, Noida",Sector 15,"Sector 15, Noida",773.147.473,285.807.004,"Mughlai, North Indian",450,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18465093,KC Bakers,1,Noida,"Shop 7, Gali 1, Sector 15, Noida",Sector 15,"Sector 15, Noida",0,0,Bakery,350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18345109,KC Bakery,1,Noida,"Gail 1, Naya Bans, Sector 15, Noida",Sector 15,"Sector 15, Noida",773.127.435,285.827.278,Bakery,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18432027,Rajan Foods Corner,1,Noida,"B-97, Shop 4, Sector 15, Noida",Sector 15,"Sector 15, Noida",773.102.284,285.822.693,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18258742,Sagar Dhaba,1,Noida,"Yadav Complex, Nayabans, Sector 15, Noida",Sector 15,"Sector 15, Noida",77.314.359,285.801.911,North Indian,350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
18254314,Sarfira,1,Noida,"B Block Market, Sector 15, Noida",Sector 15,"Sector 15, Noida",0,0,Fast Food,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18258756,Shama Chicken Corner,1,Noida,"Sangam Guest House, Nayabans, Sector 15, Noida",Sector 15,"Sector 15, Noida",77.314,285.816.812,Mughlai,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
18382366,Yummy Kitchen,1,Noida,"Bhagmal Complex, Naya Bans, Sector 15, Noida",Sector 15,"Sector 15, Noida",773.145.418,285.805.304,"North Indian, Mughlai",450,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
4882,Barista,1,Noida,"A 5, Ground Floor, Atrium, Sector 16, Noida",Sector 16,"Sector 16, Noida",773.156.097,285.793.172,Cafe,650,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,22
309535,Divine Curries,1,Noida,"FC 23, Film City Noida, Sector 16 A, Near, Sector 16, Noida",Sector 16,"Sector 16, Noida",7.731.759,285.707.246,"North Indian, Chinese, South Indian",700,Indian Rupees(Rs.),No,Yes,No,No,2,3,Orange,Average,31
18415359,Moon Bite,1,Noida,"Near Sector 16, Noida",Sector 16,"Sector 16, Noida",7.731.485,28.577.722,"North Indian, Chinese",300,Indian Rupees(Rs.),No,Yes,No,No,1,3.3,Orange,Average,13
308451,Subway,1,Noida,"Ground Floor, Savoy Suites, Near Metro Station, Sector 16, Noida",Sector 16,"Sector 16, Noida",7.731.558.178,2.858.129.376,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,55
18156287,Hurry's Paratha,1,Noida,"Road 1-B, Lt. Vijayant Thapar Marg, Near Sector 16 Metro Station, Sector 16, Noida",Sector 16,"Sector 16, Noida",773.169.908,285.792.232,North Indian,200,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good,45
399,McDonald's,1,Noida,"A-79A, Savoy Suite, Sector 16, Noida",Sector 16,"Sector 16, Noida",773.157.052,285.801.391,"Fast Food, Burger",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,135
18161600,Cafe Coffee Day,1,Noida,"IT Towers, Plot 24, Sector 16-A, Near Sector 16, Sector 16, Noida",Sector 16,"Sector 16, Noida",0,0,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
18249084,Dunkin' Donuts,1,Noida,"Corporate Office, Jubilant Life Sciences Limited, Plot 1A, Sector 16, Noida",Sector 16,"Sector 16, Noida",0,0,"Burger, Desserts, Fast Food",600,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,2
18432020,Green Chilli Fast Food,1,Noida,"Near Night Stay Hotel, Sector 16, Noida",Sector 16,"Sector 16, Noida",77.313.817,285.788.612,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18432013,Street Food Corner,1,Noida,"Opposite Gate 2, Sector 16 Metro Station, Sector 16, Noida",Sector 16,"Sector 16, Noida",77.317.657,285.776.606,Chinese,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
303371,Barbeque Nation,1,Noida,"A-79-A, Ground Floor, Hotel Savoy Suites, Sector 16, Noida",Sector 16,"Sector 16, Noida",773.153.216,285.801.189,"North Indian, Chinese, Mediterranean",1600,Indian Rupees(Rs.),No,No,No,No,3,4.3,Green,Very Good,1670
302558,Aggarwal,1,Noida,"B-1/3, Near Sector 18 Metro Station, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.593.108,2.857.081.133,"South Indian, Chinese, Street Food, Mithai",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.3,Orange,Average,61
1698,Anchor Bar & Kitchen,1,Noida,"C-26/27, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.504.863,2.857.064.084,"North Indian, Chinese",1300,Indian Rupees(Rs.),Yes,No,No,No,3,2.5,Orange,Average,106
9252,Basil Tree,1,Noida,"G-43 & 44, Main Market, Near Radisson Hotel, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.310.604,2.856.861.001,"Italian, North Indian, Chinese",1200,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.4,Orange,Average,431
1323,Bon Bon Pastry Shop,1,Noida,"F-1, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.418.898,2.857.158.307,"Bakery, Desserts, Fast Food",150,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,213
1735,BSGulati's Punjabi Swad,1,Noida,"G-8/3, Savitri Market, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.611.079,2.857.044.385,"North Indian, Mughlai",700,Indian Rupees(Rs.),No,Yes,No,No,2,2.5,Orange,Average,357
5677,Cafe-18,1,Noida,"G-27, Savitri Market, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.660.197,2.856.988.852,Fast Food,250,Indian Rupees(Rs.),No,No,No,No,1,2.5,Orange,Average,103
300953,Chandni Chowk Ke Mashhoor Paranthe,1,Noida,"G-24B, Savitri Market, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.660.867,2.856.997.273,North Indian,100,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,30
4721,Cheenos,1,Noida,"P-11, 2nd & 3rd Floor, Above Sony Centre, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.454.438,2.856.857.349,"American, Italian",1500,Indian Rupees(Rs.),Yes,No,No,No,3,2.6,Orange,Average,521
18261722,Gola Sizzlers,1,Noida,"K-4, 1st Floor, Ocean Heights, Sector 18, Noida",Sector 18,"Sector 18, Noida",773.235.295,2.857.113.316,"Chinese, North Indian, Mughlai, Continental",1600,Indian Rupees(Rs.),Yes,No,No,No,3,3.3,Orange,Average,198
18346730,Hira Sweets,1,Noida,"B-13, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.480.153,2.857.024.863,"Mithai, North Indian, South Indian, Street Food, Chinese",600,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,36
461,Karim's,1,Noida,"G-40, Mughal Palace, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.365.757,2.856.926.546,"Mughlai, North Indian",1200,Indian Rupees(Rs.),Yes,No,No,No,3,3.3,Orange,Average,446
937,KFC,1,Noida,"P-21, Near Vodafone Store, Sector 18 Market, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.496.414,2.856.876.577,"American, Fast Food, Burger",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.7,Orange,Average,608
307720,Khan's Kathi Rolls,1,Noida,"G-24-26, Savitri Market, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.669.149,2.856.992.385,"North Indian, Street Food",400,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,76
591,Nathu's Sweets,1,Noida,"G-63, Mansarover Shopping Complex, Sector 18, Noida",Sector 18,"Sector 18, Noida",773.242.832,2.856.889.916,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",600,Indian Rupees(Rs.),No,Yes,No,No,2,2.5,Orange,Average,211
18371433,Nawabi Mughlai Zaika,1,Noida,"Sector 18, Noida",Sector 18,"Sector 18, Noida",77.325.204,2.857.099,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,19
18287364,Nite Bites,1,Noida,"Sector 18, Noida",Sector 18,"Sector 18, Noida",77.332.893,28.597.824,"North Indian, Chinese, Continental",650,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,68
7913,Nizam's Kathi Kabab,1,Noida,"C-18, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.458.662,2.857.071.651,"North Indian, Fast Food",900,Indian Rupees(Rs.),No,Yes,No,No,2,3,Orange,Average,139
18180086,NSD Resto Bar & Kitchen,1,Noida,"D-2C, Basement Level, Sector 18 Market, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.406.242,2.857.151.907,"North Indian, Chinese, Continental",1000,Indian Rupees(Rs.),Yes,No,No,No,3,2.6,Orange,Average,19
5678,PS Wah Bhai Wah,1,Noida,"B-1/6, Ground Floor, Near Metro Station, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.570.108,2.857.088.023,"North Indian, Chinese",700,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,89
427,Sagar Ratna,1,Noida,"49-50, Ansal Fortune Arcade, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.221.387,285.721.275,"South Indian, North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,277
18292482,Sbarro,1,Noida,"G-23, Sector 18, Noida",Sector 18,"Sector 18, Noida",773.243.117,2.857.015.824,"Pizza, Italian",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,97
18446481,Swag & Swad,1,Noida,"Near Sector 18, Noida",Sector 18,"Sector 18, Noida",77.322.001,28.570.049,"North Indian, Chinese, Mughlai",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,19
310694,The Fizz,1,Noida,"N-7, Opposite Axis Bank, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.313.555,2.857.225.971,"North Indian, Mughlai, Chinese",1400,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.2,Orange,Average,80
18252573,The Kitchen,1,Noida,"Shop G-25, Savitri Market, Captain Vijyant Thapar Marg, Pocket A, Sector 18, Noida",Sector 18,"Sector 18, Noida",773.264.863,2.857.003.427,"North Indian, Mughlai",350,Indian Rupees(Rs.),No,Yes,No,No,1,3.2,Orange,Average,47
303269,Twenty Four Seven,1,Noida,"1-2, D Block, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.466.508,2.857.117.762,"Fast Food, North Indian",300,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,45
5854,Vinny's Restro Bar,1,Noida,"B-10, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.512.441,2.857.073.654,"North Indian, Chinese",1300,Indian Rupees(Rs.),Yes,No,No,No,3,3.2,Orange,Average,37
18349895,Walk In The Woods,1,Noida,"P-18, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.324.447,28.569.182,"North Indian, Mughlai, Chinese",1400,Indian Rupees(Rs.),Yes,Yes,No,No,3,3,Orange,Average,203
4160,Xiian,1,Noida,"G-45, Sector 18 Market, Sector 18, Noida",Sector 18,"Sector 18, Noida",773.233.803,285.688.017,"Italian, Continental, North Indian, Chinese",1400,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.4,Orange,Average,286
301514,Zest Bar and Lounge,1,Noida,"K-24, Near HSBC Bank, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.295.919,2.857.206.302,"Finger Food, North Indian, Chinese",1000,Indian Rupees(Rs.),Yes,No,No,No,3,3.4,Orange,Average,223
310417,Angels in my Kitchen,1,Noida,"C-19, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.430.164,2.857.046.888,"Bakery, Desserts, Fast Food",350,Indian Rupees(Rs.),No,Yes,No,No,1,3.9,Yellow,Good,205
1701,Baby Dragon Bar & Restaurant,1,Noida,"G-34, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.323.714,28.569.561,"North Indian, Continental, Thai, Chinese",1350,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.5,Yellow,Good,326
18208904,Baker Street,1,Noida,"5, Ground Floor, Ansal Fortune Arcade, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.213.676,2.857.302.026,"Bakery, Beverages, Fast Food",300,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,40
3306,Bamboo Shoots,1,Noida,"F-2/3, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.396.636,2.857.153.949,"Chinese, Seafood, Asian",1600,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.9,Yellow,Good,515
301005,Bikanervala Bliss,1,Noida,"Silver Tower, Near Metro Station, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.466.038,2.857.196.379,"North Indian, Fast Food, Chinese",1200,Indian Rupees(Rs.),No,No,No,No,3,3.6,Yellow,Good,235
307566,Bikanervala,1,Noida,"1st Floor, Silver Tower, Near Metro Station, Sector 18, Noida",Sector 18,"Sector 18, Noida",773.246.292,2.857.215.783,"North Indian, South Indian, Fast Food, Street Food, Chinese, Beverages, Desserts, Mithai",550,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,331
18216913,Bikkgane Biryani,1,Noida,"G-24, Gautam Buddha Nagar, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.443.139,2.857.013.969,"Biryani, North Indian, Hyderabadi",800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.8,Yellow,Good,612
310399,Burbee's Cafe,1,Noida,"G-56, 2nd Floor, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.456.181,2.856.935.203,"American, Italian, Chinese, North Indian, Cafe",900,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.7,Yellow,Good,833
594,Cafe Coffee Day,1,Noida,"G-54, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.398.044,2.856.966.474,Cafe,450,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,125
3796,Deez Biryani & Kebabs,1,Noida,"P-10, 1st Floor, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.459.467,2.856.839.947,"Biryani, North Indian, Mughlai",650,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,430
490,Desi Vibes,1,Noida,"G-50, 1st Floor, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.425.638,285.694.916,"North Indian, Mughlai",1400,Indian Rupees(Rs.),No,Yes,No,No,3,3.8,Yellow,Good,2019
18336495,Dhaba at Atta,1,Noida,"G-56, 1st Floor, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.411.414,2.856.914.544,"North Indian, Mughlai",1000,Indian Rupees(Rs.),No,Yes,No,No,3,3.8,Yellow,Good,477
18228862,DND,1,Noida,"28B, Ground Floor, Pearls Plaza, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.224.271,2.857.234.745,"North Indian, Fast Food",350,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good,196
384,Domino's Pizza,1,Noida,"C-2/22, Sector 18, Noida",Sector 18,"Sector 18, Noida",773.248.877,285.702.822,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,547
7945,Donald's Pastry Shop,1,Noida,"J-55, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.413.467,2.856.784.854,Bakery,300,Indian Rupees(Rs.),No,Yes,No,No,1,3.8,Yellow,Good,402
2985,Doosri Mehfil,1,Noida,"D-2C, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.429.225,2.857.171.587,"North Indian, Chinese, Mughlai",950,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.8,Yellow,Good,285
18228855,Fit Bites,1,Noida,"B-5, Ground Floor, Wave Silver Tower, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.514.117,2.857.101.361,Healthy Food,800,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,154
18289257,Hungry Minister,1,Noida,"Sector 18 ,Noida",Sector 18,"Sector 18, Noida",77.327.377,28.570.034,"Continental, Mexican, Fast Food, Chinese",400,Indian Rupees(Rs.),No,Yes,Yes,No,1,3.5,Yellow,Good,147
18380141,Hurry's Paratha,1,Noida,"J-44, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.322.687,28.570.159,"Pizza, North Indian",200,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good,47
18272377,Imly,1,Noida,"Food Court, DLF Mall Of India, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.071.754,2.856.728.731,"Street Food, Continental, South Indian, North Indian, Chinese",600,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,204
18473005,Jambox,1,Noida,"Shop 5-A, Ground Floor, Wave Silver Tower, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.325.052,28.571.388,"Fast Food, Beverages",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,30
300180,LIT Ultrabar,1,Noida,"B-1, 9/10, Near Sector 18 Metro Station, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.541.844,2.857.096.149,"Continental, American, North Indian, Chinese",1550,Indian Rupees(Rs.),Yes,No,No,No,3,3.6,Yellow,Good,425
7784,Mainland China,1,Noida,"Ground Floor, Plot K-1, Dharam Palace, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.224.539,2.857.181.745,Chinese,1800,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.7,Yellow,Good,743
396,McDonald's,1,Noida,"P-16, Atta Market, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.432.779,2.856.920.863,Fast Food,500,Indian Rupees(Rs.),No,Yes,No,No,2,3.9,Yellow,Good,403
18014141,Metro Dhaba,1,Noida,"B-1/35, Sector 18, Noida",Sector 18,"Sector 18, Noida",773.257.916,2.857.036.376,"North Indian, Fast Food, Chinese, Biryani, Mughlai",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,418
1702,Nazeer Foods,1,Noida,"C-9, Behind Shipra Hotel, Sector 18, Noida",Sector 18,"Sector 18, Noida",773.248.411,2.857.116.908,"Mughlai, North Indian",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,703
18198836,Our Story Bistro & Tea Room,1,Noida,"G-38, 1st Floor, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.361.533,2.856.914.297,"Cafe, Italian, Continental, Desserts",1000,Indian Rupees(Rs.),Yes,No,No,No,3,3.9,Yellow,Good,320
309111,Paddy's Cafe,1,Noida,"J-3, 1st Floor, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.465.636,285.682.225,Cafe,800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.7,Yellow,Good,302
309098,Popular Cakery,1,Noida,"BK-1, Near Sector 18, Metro Station, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.499.767,2.856.978.752,"Bakery, Desserts, Fast Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.9,Yellow,Good,250
166,Punjabi By Nature,1,Noida,"P-19, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.484.244,2.856.900.605,"North Indian, Mughlai",2000,Indian Rupees(Rs.),Yes,Yes,No,No,4,3.7,Yellow,Good,770
18434638,Sadda Adda,1,Noida,"D-3, Opposite Karnataka Bank, GB Nagar, Sector 18, Noida",Sector 18,"Sector 18, Noida",773.238.781,2.857.065.303,"Fast Food, Chinese, North Indian",300,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,22
1070,Subway,1,Noida,"B-14, K.J Enterprises, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.487.295,2.857.008.816,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,268
450,Swagath,1,Noida,"J-57, Near Centrestage Mall, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.373.536,285.684.245,"North Indian, Chinese, South Indian, Seafood, Chettinad",1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.6,Yellow,Good,415
18175334,TFK - The Flaming Kick,1,Noida,"1st Floor, Ansal Fortune Arcade, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.236.877,2.856.954.961,"North Indian, Asian, Continental",2350,Indian Rupees(Rs.),Yes,Yes,No,No,4,3.5,Yellow,Good,214
4248,The Great Kabab Factory,1,Noida,"Ansal's Fortune Arcade, Sector 18, Noida",Sector 18,"Sector 18, Noida",773.218.102,2.857.210.424,"North Indian, Mughlai",2200,Indian Rupees(Rs.),Yes,No,No,No,4,3.5,Yellow,Good,540
18237334,The Patiala Kkitchen,1,Noida,"K-1 Block, Dharam Palace, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.216.291,2.857.199.854,North Indian,1600,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.6,Yellow,Good,332
300952,The Tandoori Village,1,Noida,"J-57, 1st Floor, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.376.587,2.856.837.474,"North Indian, Mughlai, Italian, Chinese",1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.5,Yellow,Good,247
311649,The Yellow Chilli,1,Noida,"2nd Floor, Dharam Palace, K Block, Near Movie Time Cinema, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.239.123,2.857.149.032,"North Indian, Mughlai",1600,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.7,Yellow,Good,222
2336,Top Breads,1,Noida,"K-4, Ground Floor, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.339.572,2.857.070.886,"Bakery, Fast Food",200,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good,420
18273566,Wat-a-Burger!,1,Noida,"Shop 4, JOP Plaza, Near Lenskart, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.514.352,2.856.950.956,Fast Food,350,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,324
311338,Chawla's 2,1,Noida,"G-28, Savitri Market, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.652.552,2.856.984.906,"North Indian, Mughlai, Chinese, Fast Food",700,Indian Rupees(Rs.),No,Yes,No,No,2,2.2,Red,Poor,81
310609,Himalaya,1,Noida,"Near JS Arcade, Atta Market, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.435.126,2.857.242.813,North Indian,450,Indian Rupees(Rs.),No,Yes,No,No,1,2.3,Red,Poor,31
307555,Public Cafe,1,Noida,"G-28A, Savitri Market, Near Metro Station, Sector 18, Noida",Sector 18,"Sector 18, Noida",773.261.812,2.856.993.416,"Fast Food, Beverages",450,Indian Rupees(Rs.),No,Yes,No,No,1,2.1,Red,Poor,74
4717,RPM - Zanzi Bar,1,Noida,"B-110, Gautam Budh Nagar, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.529.875,2.857.066.881,"Chinese, North Indian",2000,Indian Rupees(Rs.),Yes,No,No,No,4,2.4,Red,Poor,103
7956,Mad Over Donuts,1,Noida,"J-52,Ground Floor,  Main Market, Sector 18, Noida",Sector 18,"Sector 18, Noida",773.242.376,2.856.827.816,Desserts,450,Indian Rupees(Rs.),No,Yes,No,No,1,4.2,Green,Very Good,235
304612,RollsKing,1,Noida,"J-3, Near GIP Footover Bridge, Sector 18, Noida",Sector 18,"Sector 18, Noida",7.732.480.355,2.856.812.416,Fast Food,300,Indian Rupees(Rs.),No,No,No,No,1,4,Green,Very Good,1055
304691,Lumbini Food Point,1,Noida,"Near Sharma Clinic, C Block, Sector 19, Noida",Sector 19,"Sector 19, Noida",773.283.593,285.816.039,Chinese,350,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,18
309519,Owlcity,1,Noida,"Sector 19, Noida",Sector 19,"Sector 19, Noida",77.328.028,28.577.975,Fast Food,400,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,165
